id;id_str;screen_name;location;description;url;followers_count;friends_count;listedcount;created_at;favourites_count;verified;statuses_count;lang;name;bot
x112178778;x1234713534535094272;ikapermatasari;;;;865;326;0;03/03/2020 05:33;170;FALSE;16883;in;ikapermatasari;
x741144322838560769;x1234713536347045888;barcode_project;apa ai kamu;Barcode Designer ~ 1% gawe 99% ngarenghap;;420;2592;15;03/03/2020 05:33;2563;FALSE;28167;in;barcode_project;
x858306804563845122;x1234713526851080192;DodyKilapong1;Palu Selatan;Santai aja;;96;262;0;03/03/2020 05:33;5820;FALSE;1075;in;DodyKilapong1;
x554090571;x1234713521574666240;Adkurniawan_;Ufuk Barat;Lelaki liar yang sesekali baca buku.;https://t.co/ss2AtJ7RbD;463;559;0;03/03/2020 05:33;681;FALSE;6925;in;Adkurniawan_;
x2392460208;x1234713518257008644;jawapos;Gedung Graha Pena Lt.10, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210;Official Twitter Account Jawa Pos The Biggest Newspaper in Indonesia I Baca terus koran Jawa Pos, Klik https://t.co/bb1pKQlZn1;https://t.co/bb1pKQlZn1;125310;262;196;03/03/2020 05:33;275;TRUE;454007;in;jawapos;
x1320115645;x1234713510506090496;Rizkiyog;;Akun diawasi oleh @cys07_;;228;179;0;03/03/2020 05:33;50;FALSE;1842;in;Rizkiyog;
x2475520716;x1234713497453248512;Aiky1976;Indonesia;A Iky;;39;130;0;03/03/2020 05:33;38;FALSE;270;in;Aiky1976;
x1159397496600186880;x1234713489127530496;maap_lupa;Garut, Indonesia;"semakin tinggi semakin membumi


          eccedentesiast";;704;1221;1;03/03/2020 05:33;6208;FALSE;6637;in;maap_lupa;
x386407965;x1234713490054533121;diego_pampam;Indonesia;<U+305F><U+3060><U+3044><U+307E> <U+604B><U+611B><U+4E2D>;;240;331;9;03/03/2020 05:33;18569;FALSE;22161;in;diego_pampam;
x319553396;x1234713481204707328;kabarpolitik;jakarta;berita politik indonesia apa adanya, mail:  redaksi@kabarpolitik.com;http://t.co/RY5l5tlYpG;16802;4456;26;03/03/2020 05:33;6;FALSE;105989;in;kabarpolitik;
x982223474;x1234713480613089281;gianzolacegovia;Tokyo, Japan;|| @AquaTimezStaff || @ONEOKROCK_japan ||indomie till die|| sepi amat g ada yg mo ngeramein apa? biar gue bisa bilang rame amat, gaada yg mo mutualan!?;https://t.co/sJz3nGOEXp;33;44;0;03/03/2020 05:33;20;FALSE;644;in;gianzolacegovia;
x214951187;x1234713475898732544;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 05:33;1;FALSE;139867;in;scottsdigital;
x319553396;x1234713474837700608;kabarpolitik;jakarta;berita politik indonesia apa adanya, mail:  redaksi@kabarpolitik.com;http://t.co/RY5l5tlYpG;16802;4456;26;03/03/2020 05:33;6;FALSE;105989;in;kabarpolitik;
x214951187;x1234713469645017088;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 05:33;1;FALSE;139867;in;scottsdigital;
x214951187;x1234713464930586624;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 05:33;1;FALSE;139867;in;scottsdigital;
x163059048;x1234713464179847168;teh_tariq;Indonesia;Cinta NKRI, Kebhinekaan & Anti kemunafikan;;6798;987;15;03/03/2020 05:33;444;FALSE;197992;in;teh_tariq;
x1183233367929737216;x1234713466457460737;heyyahsan;;isolated | 18 | HERE TO MAKE YOU SMILE •;https://t.co/HQxWYb8G95;43;39;0;03/03/2020 05:33;217;FALSE;2026;in;heyyahsan;
x214951187;x1234713460547543042;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 05:33;1;FALSE;139867;in;scottsdigital;
x126250625;x1234713462435004416;ummuasrul;Indonesia;Alhamdulillah;;130;278;0;03/03/2020 05:33;17529;FALSE;23680;in;ummuasrul;
x214951187;x1234713458320408577;scottsdigital;Singapore;Scotts Digital official Twitter account;https://t.co/AjOIxaKnhH;5770;5381;164;03/03/2020 05:33;1;FALSE;139867;in;scottsdigital;
x786549338818224128;x1234713455019491329;akuratco;DKI Jakarta, Indonesia;Yuk, lihat kembali aneka <U+0001F5D3><U+FE0F>peristiwa yang telah terjadi sepanjang tahun 2019 di sini! <U+2935><U+FE0F><U+2935><U+FE0F><U+2935><U+FE0F>;https://t.co/qB1ps5k4z7;8437;12;24;03/03/2020 05:33;958;FALSE;272525;in;akuratco;
x1218861342469193730;x1234713454633611264;Waras4ever;Jakarta Selatan, DKI Jakarta;Bukan nama sebenarnya. Berbeda pandangan itu menyenangkan.Menjadi orang waras itu harus. Mengagumi boleh,goblok jangan.;;22;52;0;03/03/2020 05:33;649;FALSE;881;in;Waras4ever;
x631838442;x1234713446467305473;B_Santoso65;Politeknik LP3I Jakarta;"tetapp berprestasi !!
gak akan menyerahh smpai kpan pun !!!";;207;39;0;03/03/2020 05:33;508;FALSE;7680;in;B_Santoso65;
x752700729379348480;x1234713445531963393;majalahayah;;;;303;210;0;03/03/2020 05:33;27;FALSE;13466;in;majalahayah;
x850929065653452802;x1234713441702514688;miyawaki5akura;selective;<U+3014> #PARODY -1998 <U+3015>HKT48 & IZ*ONE #MiyawakiSakura (<U+5BAE><U+8107><U+54B2><U+826F>)@39saku_chan;https://t.co/vixw3720Qk;1219;1212;6;03/03/2020 05:33;391;FALSE;26574;in;miyawaki5akura;
x2182100690;x1234713437000699905;khristanti_;Indonesia;;;93;85;0;03/03/2020 05:33;156;FALSE;1171;in;khristanti_;
x1088080489078910981;x1234713430130491392;cullpjfc_;Belakang Gawang;Persija Jakarta & Liverpool Fc || #NoJusticeNoPeace;;715;189;0;03/03/2020 05:33;2661;FALSE;9427;in;cullpjfc_;
x529235948;x1234713426439524352;SaukatRifki;;No mountains, nor sea, neither the sky, no things of this world can keep us afar, because this isn't my world... you are.;;302;418;0;03/03/2020 05:33;4256;FALSE;2321;in;SaukatRifki;
x97607818;x1234713424262623232;LoVeMaTa;Indonesia;Injustice anywhere is a threat to justice everywhere.;;292;3;7;03/03/2020 05:33;6223;FALSE;59675;in;LoVeMaTa;
x1091519204195352578;x1234713424635973632;randikahkim;;;https://t.co/qHnSkdI2BB;3263;2808;3;03/03/2020 05:33;2364;FALSE;12005;in;randikahkim;
x282624460;x1234713420395470853;blowsomn;Diatas tanah, dibawah langit.;Zero O’clock;https://t.co/NuRYRYhvKQ;9889;8985;7;03/03/2020 05:33;967;FALSE;25218;in;blowsomn;
x1153617066227724288;x1234713414116806656;aaaufa111;;aku diam;;209;617;0;03/03/2020 05:33;4200;FALSE;873;in;aaaufa111;
x1183030254362718208;x1234713415773327361;dhanadippa;;IT developer;;140;331;0;03/03/2020 05:33;2;FALSE;1906;in;dhanadippa;
x839216532;x1234713398211821568;Lombokitacom;Lombok Timur - NTB - Indonesia;LOMBOKita adalah situs berita lokal Nusa Tenggara Barat, INDONESIA.;https://t.co/ciDHO0Si2d;5460;129;6;03/03/2020 05:33;157;FALSE;27988;in;Lombokitacom;
x421851399;x1234713389143748608;sugengman;Kota Tangerang, Banten;Mental - Endurance - Attitude;;242;359;1;03/03/2020 05:33;293;FALSE;14386;in;sugengman;
x632823514;x1234713383859036160;F_adhit;Jakarta timur;"Maaf jarang online twit, kalo ada yang berminat mau memesan barang invite pin aja yah gan :)
57DF4E87
adhit";;1243;110;3;03/03/2020 05:33;7;FALSE;9070;in;F_adhit;
x1230846232534245379;x1234713380461539328;nyaricerita;;Cerita yang nyaman apapun | Shitposting soal kehidupan;;1;55;0;03/03/2020 05:33;21;FALSE;166;in;nyaricerita;
x1092046547343179781;x1234713378704125952;divakiraana;notnot;"g polbek mandul<U+0001F620>
fliz ak itu straight,,";;3384;2693;2;03/03/2020 05:33;2579;FALSE;5084;in;divakiraana;
x107596012;x1234713378079133696;bram_zaka;US: -6.965743,110.412976;;;119;251;0;03/03/2020 05:33;980;FALSE;1688;in;bram_zaka;
x18712433;x1234713372593020928;bukanhoaxxx;Indonesia;yang pengen di folbek silakan komen: folbek kaka <U+0001F609><U+0001F601><U+0001F44C>;;424240;509;803;03/03/2020 05:33;5598;FALSE;196326;in;bukanhoaxxx;
x509964405;x1234713370760081408;eponels;Indonesia ;don’t scroll;;438;279;0;03/03/2020 05:33;254;FALSE;16684;in;eponels;
x1106000632605888512;x1234713368893612032;puspaayu77;Indonesia;Enjoy;;11;27;0;03/03/2020 05:33;12;FALSE;16;in;puspaayu77;
x552543123;x1234713368801374209;loallipop;(6,3kf);<U+2726> <U+0001D402><U+0001D400> <U+0001F940><U+250A> <U+0001D668><U+0001D65D><U+0001D65A> <U+0001D66C><U+0001D656><U+0001D661><U+0001D660><U+0001D668> <U+0001D661><U+0001D65E><U+0001D660><U+0001D65A> <U+0001D669><U+0001D65D><U+0001D65A> <U+0001D663><U+0001D65E><U+0001D65C><U+0001D65D><U+0001D669> <U+0001D664><U+0001D65B> <U+0001D658><U+0001D661><U+0001D664><U+0001D66A><U+0001D659><U+0001D661><U+0001D65A><U+0001D668><U+0001D668> <U+0001D658><U+0001D661><U+0001D65E><U+0001D662><U+0001D65A><U+0001D668> <U+0001D656><U+0001D663><U+0001D659> <U+0001D668><U+0001D669><U+0001D656><U+0001D667><U+0001D667><U+0001D66E> <U+0001D668><U+0001D660><U+0001D65E><U+0001D65A><U+0001D668>;https://t.co/LnpK8U6SDI;6172;5932;2;03/03/2020 05:33;37;FALSE;1978;in;loallipop;
x1227132763897122816;x1234713367094292481;TheRealHexa;;"Pendaki Gunung Amatiran, Penikmat Yoga, Penyanyi Kamar Mandi, Suka Makan 

Smule Id :
@DVoc_Hexa";;1;10;0;03/03/2020 05:33;6;FALSE;22;in;TheRealHexa;
x225374162;x1234713367257939968;maramariemaria;Yours.;Young, free dan gak ada yg ngapelin ~ tukang ngurusin jalan jalannya orang ~ sering disakiti, tapi ga kapok mencintai. Proud to be BBW tapi lagi diet.;https://t.co/EBTOqxXDad;2623;1687;9;03/03/2020 05:33;292;FALSE;14983;in;maramariemaria;
x2916401178;x1234713367622762496;G11RL;;made in 1989 ~~ Taylor swift parody #BSQ #WSQ;;4400;3335;3;03/03/2020 05:33;0;FALSE;148176;in;G11RL;
x91785045;x1234713357766164480;eunbyyul;;https://t.co/SLMeTwwquM on ig;;859;408;5;03/03/2020 05:32;1323;FALSE;61012;in;eunbyyul;
x1012701450;x1234713354419105792;cekmint_sabang;Weh Island,Aceh-Indonesia (ID);Relawan Komunikasi ORARI~RAPI. (Indonesian Citizen Band), Owner/Operator AIS MarineTraffic 3250 Sabang, Fotografer MarineTraffic,Permerhati Maritim & Pariwisata;https://t.co/QRjpO7J5TY;315;2279;2;03/03/2020 05:32;66888;FALSE;51683;in;cekmint_sabang;
x99507211;x1234713346026307586;mr_lambe2018;Jakarta Capital Region;#antipejabatkorup #muaksamapejabatkorup #antimanusiamunafik;;1386;133;0;03/03/2020 05:32;8155;FALSE;10133;in;mr_lambe2018;
x2534720288;x1234713341488054273;azis_sidik;;;;23;78;0;03/03/2020 05:32;151;FALSE;329;in;azis_sidik;
x121383331;x1234713330121502720;ipanipun_;Earth-0286;"selfish, arrogant
mas-mas who can't be moved";;105;104;2;03/03/2020 05:32;4604;FALSE;7276;in;ipanipun_;
x2317788375;x1234713326891855873;wahyuhidayaturo;Di depan nemenin bek lawan;Penikmat Batagor pake nasi;;266;498;3;03/03/2020 05:32;1135;FALSE;32396;in;wahyuhidayaturo;
x69183155;x1234713302636408832;detikcom;Jakarta, Indonesia;Official Twitter of https://t.co/oOBkZ1EQMA. redaksi@detik.com | promosi@detik.com | Android: https://t.co/uBAYnisH9r iPhone: https://t.co/36uDqdyxKN;https://t.co/oOBkZ1EQMA;15710772;28;13248;03/03/2020 05:32;172;TRUE;1611668;in;detikcom;
x234816720;x1234713301524733952;riodermawan;Kota Malang, Jawa Timur;Welcome to the eye of the tiger.;;3691;196;6;03/03/2020 05:32;146;FALSE;10838;in;riodermawan;
x1191318134403190784;x1234713302946795520;bataldemihukum;;;;85;82;1;03/03/2020 05:32;3423;FALSE;2997;in;bataldemihukum;
x1206810917029048320;x1234713302380376066;charcymp_;;feel blessed, never stressed #stayhungry;;44;52;0;03/03/2020 05:32;170;FALSE;246;in;charcymp_;
x350306602;x1234713298441883648;SyafrulS;Medan - Sumatra Utara;BismillahirRohmanirRohimi   Allah is my GOD, AlQur'an and AHadist is a guide for me and the Prophet Muhammad Rasulallah is my idol and my role model forever.;http://t.co/KAkSHdreWr;242;639;0;03/03/2020 05:32;300;FALSE;1695;in;SyafrulS;
x793238347;x1234713293249548288;propolisinggris;;"Mitra Resmi Ippho Santosa. 
Open Order,  Open Reseller/Agen/Distributor. 
Wa : 081.227.3333.63";;20089;3853;13;03/03/2020 05:32;1276;FALSE;6964;in;propolisinggris;
x2864861259;x1234713291643027456;kabarpol;;;;53;45;0;03/03/2020 05:32;0;FALSE;10438;in;kabarpol;
x1098519499488124929;x1234713290552381440;AlvaFila;;tekun;;564;684;0;03/03/2020 05:32;3359;FALSE;11545;in;AlvaFila;
x804996210251599872;x1234713278909038593;jongenstraat;Vlaak bij BUITENZORG;HE is so good to you & me.;;669;1020;1;03/03/2020 05:32;179;FALSE;136;in;jongenstraat;
x319553396;x1234713275566301184;kabarpolitik;jakarta;berita politik indonesia apa adanya, mail:  redaksi@kabarpolitik.com;http://t.co/RY5l5tlYpG;16802;4456;26;03/03/2020 05:32;6;FALSE;105989;in;kabarpolitik;
x80543284;x1234713272441434114;detikoto;ÜT: -6.311655,106.753334;"Akun resmi situs berita Otomotif http://t.co/2VUljL5nw2
Contact: redaksi@detikoto.com | promosi@detik.com
Facebook fan page: http://t.co/zEH9Dxexag";http://t.co/s4MzfpaeeU;150391;18;301;03/03/2020 05:32;6;FALSE;103569;in;detikoto;
x1156547645248196608;x1234713267966107650;AurelVlaicuu;;can we just talk?;;79;97;0;03/03/2020 05:32;3948;FALSE;2995;in;AurelVlaicuu;
x2573989975;x1234713264015073280;theelftheory;;trash account, mostly funny RTs, sometimes I tweet when I'm sad.;https://t.co/HpX2GJDylb;21;119;0;03/03/2020 05:32;1228;FALSE;714;in;theelftheory;
x275505388;x1234713261309693952;brassmongki;;tukang nyaru;;386;208;1;03/03/2020 05:32;19;FALSE;1326;in;brassmongki;
x1192734540722081792;x1234713257656479746;mjzanettii;;Bio itu hanya untuk Bio Paulin;;27;33;2;03/03/2020 05:32;12;FALSE;510;in;mjzanettii;
x276410463;x1234713255945240578;dhani_iihh;sajadah masjid;Fett & Salrac;https://t.co/fdVOCcjeHh;422;799;1;03/03/2020 05:32;325;FALSE;18892;in;dhani_iihh;
x346454307;x1234713253353144320;rakaizm;;Don't fall for me ..;;1883;846;11;03/03/2020 05:32;4083;FALSE;9455;in;rakaizm;
x3303367215;x1234713246709551104;EfremNgaleka;Ruvuma, Tanzania  .mkali nyasa;"FISHERMAN,<U+0001F41F><U+0001F41F><U+0001F41F><U+0001F42C><U+0001F40B> UVUVI TOKA UTOTONI.MNYASA HARISIA.MGENI WA MJI.


@Instagram .EFREM NGALEKA";;2516;1795;1;03/03/2020 05:32;16135;FALSE;18797;in;EfremNgaleka;
x2366513959;x1234713240241762306;MHMusthofa;;<U+0648><U+064E><U+0642><U+064F><U+0644><U+0652> <U+062C><U+064E><U+0627><U+0621><U+064E> <U+0627><U+0644><U+0652><U+062D><U+064E><U+0642><U+0651><U+064F> <U+0648><U+064E><U+0632><U+064E><U+0647><U+064E><U+0642><U+064E> <U+0627><U+0644><U+0652><U+0628><U+064E><U+0627><U+0637><U+0650><U+0644><U+064F> <U+0625><U+0650><U+0646><U+0651><U+064E> <U+0627><U+0644><U+0652><U+0628><U+064E><U+0627><U+0637><U+0650><U+0644><U+064E> <U+0643><U+064E><U+0627><U+0646><U+064E> <U+0632><U+064E><U+0647><U+064F><U+0648><U+0642><U+064B><U+0627>;;466;441;1;03/03/2020 05:32;7540;FALSE;7366;in;MHMusthofa;
x1109756924092780544;x1234713229638520832;23rdofdecember;di hatimu;2020 micel punya pacar cina ok, bye.;https://t.co/lPgI3WC6UJ;1838;2336;3;03/03/2020 05:32;5872;FALSE;32681;in;23rdofdecember;
x1106782185497845761;x1234713219521892353;Aermani_;"wall, desk, table. ""wadesta""";Pilihannya kalo gak bikin kesel, ya bikin emosi;https://t.co/2hLZDNHGpf;439;405;0;03/03/2020 05:32;8846;FALSE;6926;in;Aermani_;
x1211958547853893632;x1234713221879099393;bagaimanabisa4;;bio;;4;15;0;03/03/2020 05:32;2;FALSE;8;in;bagaimanabisa4;
x869337373;x1234713216011227137;1_rul;Trawas, East Java;Pengen mencari istri yg sholeha dunia akhirat;;455;8;0;03/03/2020 05:32;3477;FALSE;120;in;1_rul;
x897848713036546048;x1234713214409203712;koloni_saham;;Koloni Saham merupakan sebuah sarana untuk belajar saham bersama dan membagikan hal-hal positif di sekitar kita;;53;32;1;03/03/2020 05:32;0;FALSE;1178;in;koloni_saham;
x341022622;x1234713187003465730;farhunt_ibrahim;Grenoble, France;Servant | Husband | Student;https://t.co/zfBqhsqs4t;311;689;6;03/03/2020 05:32;3682;FALSE;8526;in;farhunt_ibrahim;
x1092112518200274944;x1234713186223284224;panggilakucikk;<U+1D05><U+1D00><U+0274><U+026A><U+1D1B><U+028F>;<U+1D05><U+1D07><U+0274><U+0280><U+1D0F><U+1D18><U+029C><U+026A><U+029F><U+1D07> • <U+1D1B><U+029C><U+1D00><U+029F><U+029F><U+1D00><U+A731><U+1D0F><U+1D18><U+029C><U+026A><U+029F><U+1D07> • <U+1D00><U+A731><U+1D1B><U+0280><U+1D0F><U+1D18><U+029C><U+026A><U+029F><U+026A><U+1D00> • <U+1D00><U+1D1C><U+1D1B><U+1D0F><U+1D18><U+029C><U+026A><U+029F><U+1D07>;;1440;674;1;03/03/2020 05:32;1229;FALSE;4943;in;panggilakucikk;
x1186299703350063104;x1234713184776310785;AlainSchmidt4;;"#ANTI ZIONIS
#AntiWahabi
#NUgariskeras





#Hell is truth seen too late.";;2265;1840;0;03/03/2020 05:32;19455;FALSE;15118;in;AlainSchmidt4;
x1230846232534245379;x1234713180993015808;nyaricerita;;Cerita yang nyaman apapun | Shitposting soal kehidupan;;1;55;0;03/03/2020 05:32;21;FALSE;166;in;nyaricerita;
x87589729;x1234713176425451521;itsmeajalah_2;Jakarta;Senyuman di setiap hariku bukan karena hidupku sempurna tapi karena aku bersyukur untuk setiap rahmat yang diberikan Allah SWT;;1649;1212;0;03/03/2020 05:32;395;FALSE;2197;in;itsmeajalah_2;
x144429126;x1234713170754727937;s_b_darmawan;ÜT: -7.419862,109.230513;Family man,simple guy,superdad to be,lovely husband to be :);;137;230;0;03/03/2020 05:32;1235;FALSE;2088;in;s_b_darmawan;
x2537596248;x1234713160256352257;wewocraft;;Weekend lebih seru.. di-WeWo-in aja! FB | IG | Twitter | YouTube: @wewocraft | daftar@wewocraft.com;;474;199;8;03/03/2020 05:32;168;FALSE;12081;in;wewocraft;
x1063670466445897728;x1234713148478803968;DYS_yes;DKI Jakarta, Indonesia;simply;;149;195;0;03/03/2020 05:32;3078;FALSE;6581;in;DYS_yes;
x511909459;x1234713143810478082;_afba_;Indonesia;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;;688;634;9;03/03/2020 05:32;6270;FALSE;9782;in;_afba_;
x2931303858;x1234713136076185600;vellardian;galih ardian;<U+0001D46D><U+0001D48A><U+0001D484><U+0001D495><U+0001D48A><U+0001D490><U+0001D48F><U+0001D482><U+0001D48D> <U+0001D46A><U+0001D489><U+0001D482><U+0001D493><U+0001D482><U+0001D484><U+0001D495><U+0001D486><U+0001D493> ¦ <U+0001D477><U+0001D490><U+0001D495><U+0001D493><U+0001D482><U+0001D49A><U+0001D486><U+0001D485> <U+0001D483><U+0001D49A> <U+0001D491><U+0001D482><U+0001D493><U+0001D48C> <U+0001D494><U+0001D490><U+0001D490><U+0001D49A><U+0001D490><U+0001D496><U+0001D48F><U+0001D488> ¦ <U+0001D40D><U+0001D412><U+0001D405><U+0001D416> ¦ (Kasenda 2/6);;412;201;3;03/03/2020 05:32;3715;FALSE;41561;in;vellardian;
x2729408040;x1234713132154515457;tidakjatuh14;;Kama èé gaa, syinggiah lah lo <U+0001F4A2>;;10;75;0;03/03/2020 05:32;16;FALSE;11;in;tidakjatuh14;
x18406448;x1234713130669944834;Geyelicius;management Rahma 081383487503;"Ketum Partai Kain Kafan Indonesia (PKKI)
Jualan kain kafan online
ready stock
berdagang sambil dakwah kematian

sometimes dei col me habib";;10465;1316;32;03/03/2020 05:32;296;FALSE;218693;in;Geyelicius;
x903062203724570625;x1234713128169922560;Ivantarasuranto;Kota Solok, Sumatera Barat;sedang balas dendam dengan masa lalu;https://t.co/NN9Nu2omq2;2591;68;1;03/03/2020 05:32;403;FALSE;1533;in;Ivantarasuranto;
x1213704787293663233;x1234713123828797441;crisnatianti;;Kalo suka ya gapapa.;;33;66;0;03/03/2020 05:32;84;FALSE;204;in;crisnatianti;
x1879408394;x1234713115310223360;Aresiiiii;Daerah Istimewah Yogyakarta ;time is ticking fast & life must go on;;484;588;0;03/03/2020 05:32;2932;FALSE;1809;in;Aresiiiii;
x140348361;x1234713093281705985;tsanirozak;Jawa Tengah, Indonesia;every cloud has a silver lining;;502;482;2;03/03/2020 05:31;742;FALSE;22321;in;tsanirozak;
x1141355956795666432;x1234713090538659840;yeteuraa;;i like you because u r  99% and not 100%;;229;296;0;03/03/2020 05:31;4246;FALSE;3319;in;yeteuraa;
x610779495;x1234713082540126210;HilmanHawali;Bogor Barat, Indonesia;"Living in dream world.
I don't have past nor future.
I didn't live in present either";https://t.co/ltN1m8a8i1;44;203;0;03/03/2020 05:31;980;FALSE;143;in;HilmanHawali;
x496970040;x1234713082145849344;Nymassakina;;;https://t.co/m86zENJQ5m;195;155;1;03/03/2020 05:31;311;FALSE;2317;in;Nymassakina;
x812120498192556032;x1234713081080467456;cokecainexx;Bekasi, Indonesia;yellowmotherfckingrice;;26;136;0;03/03/2020 05:31;278;FALSE;858;in;cokecainexx;
x185523421;x1234713077012140033;DiaanPW;Indonesia;ENTJ-T;;959;588;1;03/03/2020 05:31;684;FALSE;91993;in;DiaanPW;
x1560310508;x1234713079641866240;GuIfkanawut;M;{Roleplayer} Gulf Kanawut Traipipattanapong <U+0E04><U+0E13><U+0E32><U+0E27><U+0E38><U+0E12><U+0E34> <U+0E44><U+0E15><U+0E23><U+0E1E><U+0E34><U+0E1E><U+0E31><U+0E12><U+0E19><U+0E1E><U+0E07><U+0E29><U+0E4C> [] Thai Actor [] ©1997 [] The real Account @gulfkanawut;;2118;1189;30;03/03/2020 05:31;791;FALSE;90484;in;GuIfkanawut;
x313726778;x1234713068250292224;MutyaMutia;Allen, TX;Pejuang recehan, fakir ilmu <U+0001F611>;;5259;2274;0;03/03/2020 05:31;15238;FALSE;12600;in;MutyaMutia;
x102019918;x1234713060666830848;jodi_wirawan;Bekasi Timur;100% sudah sembuh;;154;85;2;03/03/2020 05:31;4096;FALSE;52519;in;jodi_wirawan;
x47975473;x1234713046578159617;caki_ehe_ehe;Bandung, West Java, Indonesia;insurance advisor, former bass player, former lecturer, former clinical psychologist;;404;266;9;03/03/2020 05:31;591;FALSE;11339;in;caki_ehe_ehe;
x1122483410260217857;x1234713046179864581;SaputroAdo;Kebumen, Indonesia;Jangan ikuti saya, saya juga tersesat.;https://t.co/MquaaffG2a;1;7;0;03/03/2020 05:31;1061;FALSE;399;in;SaputroAdo;
x511164906;x1234713040718663680;e_larocha;;;;161;673;0;03/03/2020 05:31;418;FALSE;1041;in;e_larocha;
x2533309596;x1234713032623677440;hendraprawira14;;"muslim, son, brother, football, central midfielder, 
1 kebohongan akan menimbulkan 1000 kebohongan lainnya. kebohongan tidak akan menimbulkan ketenangan.";;45;68;0;03/03/2020 05:31;112;FALSE;1857;in;hendraprawira14;
x985274468388945920;x1234713018535038976;Lilisfaridah9;;;;8;41;0;03/03/2020 05:31;28;FALSE;54;in;Lilisfaridah9;
x180769752;x1234713006698663936;logaritmar;Indonesia;Tweet less, Read more;https://t.co/MdYRtEr3j2;301;261;1;03/03/2020 05:31;4522;FALSE;15019;in;logaritmar;
x1232139549851054080;x1234713002663792641;Calmone5;;im no one from nowhere;;1;5;0;03/03/2020 05:31;5;FALSE;3;in;Calmone5;
x1162223272353644546;x1234712993411190787;vivanewscom;Jakarta Capital Region;"#indepthtrusted

FOLLOW: 
https://t.co/h9u0PJ7nip | https://t.co/aYMPYKWCac";https://t.co/aVFRt1tmFF;4646;8;9;03/03/2020 05:31;4;FALSE;24211;in;vivanewscom;
x1162223272353644546;x1234712994426212352;vivanewscom;Jakarta Capital Region;"#indepthtrusted

FOLLOW: 
https://t.co/h9u0PJ7nip | https://t.co/aYMPYKWCac";https://t.co/aVFRt1tmFF;4646;8;9;03/03/2020 05:31;4;FALSE;24211;in;vivanewscom;
x421990231;x1234712985232265221;LisaBlizt2;Indonesia;Politisi & Entrepreneur;https://t.co/YIJerZJc7U;743;515;0;03/03/2020 05:31;982;FALSE;825;in;LisaBlizt2;
x931757910106845185;x1234712982543712257;tanyaAzka;;Jujurlah.. Berusaha lah untuk selalu jujur.. Yg paling penting, jujur sm hati kecil yg paling dalam, jujur sm diri sendiri.;;1018;1017;0;03/03/2020 05:31;668;FALSE;2490;in;tanyaAzka;
x1164230627463294976;x1234712977858674689;Dawngugur;;jangan bermain main denganku jika tidak ingin bermain;;40;123;0;03/03/2020 05:31;113;FALSE;196;in;Dawngugur;
x52029367;x1234712980152975361;katnim;all over;It’s all right to not have a dream if you have moments where you feel happiness for a while. | Supposed to be 1st account but ended up as 2nd account;;450;125;6;03/03/2020 05:31;117;FALSE;56441;in;katnim;
x1028364165671342080;x1234712963207974912;AfiZazak;;;;265;400;0;03/03/2020 05:31;8618;FALSE;7286;in;AfiZazak;
x74674480;x1234712949953925120;teryansela;;a libran;https://t.co/4JkpdKhXIS;792;244;1;03/03/2020 05:31;120;FALSE;40317;in;teryansela;
x1357006652;x1234712945021423621;haningkartika;;its ok to not be ok;;262;172;0;03/03/2020 05:31;4498;FALSE;4752;in;haningkartika;
x1172395523464028160;x1234712938520272897;Gladislagiwoy;;;;1663;805;1;03/03/2020 05:31;11247;FALSE;4300;in;Gladislagiwoy;
x710510265348055042;x1234712941766701056;sifakirilmu;;;;34;54;0;03/03/2020 05:31;4383;FALSE;942;in;sifakirilmu;
x35388891;x1234712937740111872;rezarusandi;My Imagination;Actor | Host | Author | Model | Founder of @telusursejati | <U+0001F4D8>Buku Harian Pencinta Malaikat <U+0001F4D8>Tentang, Untuk, Karena.;https://t.co/0A1nuVQ6fs;1570;76;11;03/03/2020 05:31;3510;FALSE;3844;in;rezarusandi;
x194479995;x1234712933348921344;adelnyot;East Java, Indonesia;pecinta mie gariz keraz.;;703;629;1;03/03/2020 05:31;25;FALSE;28096;in;adelnyot;
x2906704045;x1234712928433008642;RArradhiya;;Hadeeh,Halah;;37;42;0;03/03/2020 05:31;472;FALSE;124;in;RArradhiya;
x1160260290828619776;x1234712926059036673;Pancasila_K1ta;;"Nasionalis, Idealis, Objektif, Independen, 
Penjaga NKRI, Pecinta Budaya Nusantara.";;381;410;0;03/03/2020 05:31;11;FALSE;1506;in;Pancasila_K1ta;
x158162219;x1234712909311168513;arwidodo;Indonesia;Engineer, peace & justice lover, concerned citizen of Indonesia;;35271;4069;36;03/03/2020 05:31;57;FALSE;2772;in;arwidodo;
